Dataset,Language,Source Sentence,Translation,Reference Sentence
TED,pt,"And since then, the European Union is going to be creating central registers at a national level of who really owns and controls companies across Europe.","Nga that moment, the European Union is going to be creating central registers at a national level of who really owns and controls companies across Europe.","Desde então, a União Europeia vai criar registos centrais a nível nacional de quem realmente possui e controla empresas por toda a Europa."
TED,pt,So they're bad at getting rid of all the interesting things that could tell them something and just looking at the thing that's important.,,Eles são maus a livrarem-se de tudo o que os rodeia e a focarem-se apenas no que é importante.
TED,pt,"Now living in Europe, he can choose to go to Germany that has a well-reputed healthcare system.","Now living in Europe, he can choose to go to Germany which has a well-reputed healthcare system.","Como mora na Europa, ele pode optar por ir para a Alemanha que tem um sistema de cuidados de saúde com uma boa reputação."
TED,pt,And what Bayes showed was a mathematical way that you could do that.,,E o que Bayes demonstrou foi um método matemático que permite fazer isso
TED,pt,You find a sheep. You kill it. You get the fat out of it.,You find a sheep.You kill it.You get the fat out of it.You find a sheep.You kill it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.You get the fat out of it.,Encontram uma ovelha. Matam-na. Tiram-lhe a gordura.
TED,pt,"You take a stain, like acridine orange or a fluorescent stain or Giemsa, and a microscope, and you look at them.",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,"Escolhemos um corante, como o laranja de acridina ou um corante fluorescente, ou o Giemsa, e um microscópio, e conseguimos vê-los."
TED,pt,One is an Acheulean hand axe from half a million years ago of the kind made by Homo erectus.,,Um é um machado acheulense usado há meio milhão de anos do tipo feito pelo Homo erectus.
TED,pt,"Even more remarkably though, the fact that 15 month-olds didn't do this suggests that these 18 month-olds had learned this deep, profound fact about human nature in the three months from when they were 15 months old.",,"Mas mais impressionante, o facto de os bebés de 15 meses não terem feito isto indica que os bebés de 18 meses aprenderam esta verdade profunda sobre a natureza humana nos três meses que passaram depois de fazerem 15 meses."
TED,pt,We have fewer spousal or partner job relocations.,,Temos menos deslocações para acompanhar os cônjuges.
TED,pt,"Once a year, they publish the league table: who's best, who's at the bottom?",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,"Uma vez por ano, publicavam a tabela classificativa quem está em primeiro lugar, quem está em último?"
TED,pt,"It's not written by me. It's written by Amy and the other students in the class. As a consequence, this science paper begins, """" Once upon a time... """" (Laughter) The results section, it says: """" Training phase, the puzzle... duh duh duuuuuhhh. """" Right? (Laughter) And the methods, it says, """" Then we put the bees into the fridge (and made bee pie), """" smiley face. Right? (Laughter) This is a science paper. We're going to try to get it published.",,"Não foi escrito por mim. Foi escrito pela Amy e pelos outros alunos da turma. Como consequência, este artigo começa por """" Era uma vez... """" (Risos) Na parte dos resultados, diz: """" Fase de treino, o puzzle... tam, taram, tam """" (Risos) E nos métodos diz: """" Depois colocámos as abelhas """" no frigorífico e fizemos tarte de abelhas """", um smile (sorriso) Certo? (Risos) É um artigo científico. Vamos tentar publicá-lo."
TED,pt,This is Reverend Bayes's notebook.,Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes Notebook of Reverend Bayes,Este é o caderno de apontamentos do Reverendo Bayes.
TED,pt,"And that's perhaps because some prominent US people just haven't figured in this exposé, in this scandal.",ththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththththth,"Isso deve-se talvez ao facto de as pessoas importantes dos EUA não terem figurado nesta divulgação, neste escândalo."
TED,pt,"Some of them are driven to suicide, OK?",,Alguns deles tentam o suicídio.
TED,ro,(Noise) But they react to foreground sounds. You'll hear that in a second.,()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()())()()()()())()()()())())()()(,"(Zgomot) Dar reacționează la sunete proeminente. Așteptați o secundă, să vedeți."
TED,ro,They were a highly cooperative species.,Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status Status,Erau o specie foarte înclinată spre cooperare.
TED,ro,"And to me, if you really want to rediscover wonder, you need to step outside of that tiny, terrified space of rightness and look around at each other and look out at the vastness and complexity and mystery of the universe and be able to say, """" Wow, I don't know.",──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────,"Iar pentru mine, dacă vrei cu adevărat să redescoperi uimirea, trebuie să ieşi din acel spaţiu mărunt, terifiant al dreptăţii și să te uiţi la cei din jur, să te uiţi la întinderea, complexitatea şi misterul universului şi să poţi spune """" Wow, nu ştiu."
TED,ro,"And on the left side, you'll see the processed video where the camera has made him invisible.",,"Iar în partea stângă, veți putea vedea videoclipul procesat în care camera l-a făcut invizibil."
