Dataset,Language,Source Sentence,Translation,Reference Sentence
Europarl,fi,"The next item is the debate on the report (A5-0332/2001) by Mr Brok, on behalf of the Committee on Foreign Affairs, Human Rights, Common Security and Defence Policy, on the progress achieved in the implementation of the common foreign and security policy (C5-0194/2001 - 2001/2007(INI)).","The next item is the debate on the report (A5-0332/2001) by Mr Brok, on behalf of the Committee on Foreign Affairs, Human Rights, Common Security and Defence Policy, on the progress achieved in the implementation of the common foreign and security policy (C5-0194/2001 - 2001/2007(INI)).

The next item is the debate on the report (A5-0333/","Esityslistalla on seuraavana Brokin laatima ulkoasioiden, ihmisoikeuksien sekä yhteisen turvallisuuden ja puolustuspolitiikan valiokunnan mietintö (A5-0332/2001) yhteisen ulko- ja turvallisuuspolitiikan toteuttamisessa tapahtuneesta edistymisestä (C5-0194/2000 - 2001/2007(INI))."
Europarl,fi,"But the precise way in which these changes are to be implemented and, more remarkably still, the new conditions of service which will apply to new JET staff, are not included in the Commission proposal at all.","But the precise way in which these changes are to be implemented and, more remarkably still, the new conditions of service which will apply to new JET staff, are not included in the Commission proposal at all.
Dutch: De precieze wijze waarop deze veranderingen moeten worden","Komission ehdotus ei kuitenkaan lainkaan määrittele tarkkaa tapaa, joilla nämä muutokset ja etenkin uuden JET-henkilöstön työehdot pannaan täytäntöön."
Europarl,fi,"The European Parliament has serious concerns about the deterioration in freedom of the press, about certain acts of censorship and about growing self-censorship within the Turkish media, including on the Internet.","The European Parliament has serious concerns about the deterioration in freedom of the press, about certain acts of censorship and about growing self-censorship within the Turkish media, including on the Internet.
The European Parliament has serious concerns about the deterioration in freedom of the press, about","Euroopan parlamentti on vakavasti huolissaan lehdistönvapauden heikkenemisestä, eräistä sensuuritoimenpiteistä ja Turkin tiedotusvälineiden lisääntyvästä itsesensuurista myös internetissä."
Europarl,fi,"The time has come now for the European Commission, taking seriously the work it has done to date, to develop a strategy which - as my colleague Mrs Járóka has also mentioned - will be able to put an end to discrimination and to call to account those countries that are lagging behind in terms of legislation.","The time has come now for the European Commission, taking seriously the work it has done to date, to develop a strategy which - as my colleague Mrs Járóka has also mentioned - will be able to put an end to discrimination and to call to account those countries that are lagging behind in terms of legislation. German: Die Erfindung betrifft ein Verfahren zur Herstellung von 1,","Euroopan komission on nyt aika tarkastella todella työtä, jota se on tehnyt tähän saakka, laatia strategia, jolla - kuten kollegani jäsen Járóka jo sanoi - kykenemme torjumaan syrjintää, sekä vaatia selitystä mailta, jotka ovat jääneet lainsäädäntötoimissaan muista jälkeen."
Europarl,fi,"What I can tell him is that we are not going to carry out this study in isolation, but in collaboration with you. And not only with you, but also with those members of the European public who have something to say to us on this matter.","What I can tell him is that we are not going to carry out this study in isolation, but in collaboration with you. And not only with you, but also with those members of the European public who have something to say to us on this matter.
I can tell him that we are not going to carry out this study in isolation, but","Voin kuitenkin sanoa, että emme tee tätä tutkimusta eristäytyneenä, vaan yhdessä teidän kanssanne, ja sen lisäksi niiden eurooppalaisen yhteiskunnan henkilöiden kanssa, jotka haluavat tiedottaa meille jotain asiasta."
Europarl,fi,"Whenever a risk was suspected, a less thorough investigation was carried out, just to be on the safe side.","Whenever a risk was suspected, a less thorough investigation was carried out, just to be on the safe side.
This is the conclusion of a report by the Dutch Data Protection Authority (DPA)","Jos riskiä epäiltiin, tehtiin vähemmän kattava tutkimus kaiken varalta."
Europarl,fi,"In some senses, therefore, there is no real balance but, on the other hand, Commissioner, the agreement is obviously a step forward and an improvement over the present situation.","In some senses, therefore, there is no real balance but, on the other hand, Commissioner, the agreement is obviously a step forward and an improvement over the present situation.
Dutch: Er is dus in zekere zin geen echt evenwicht,","Siksi joissain suhteissa todellista tasapainoa ei ole, mutta toisaalta, arvoisa komission jäsen, sopimus on selvä parannus nykytilanteeseen."
Europarl,fi,"During the German Presidency, the Amsterdam Treaty will come into force.","During the German Presidency, the Amsterdam Treaty will come into force.
Dutch: Tijdens het Duitse voorzitterschap zal het Verdrag van",Amsterdamin sopimus tulee voimaan Saksan puheenjohtajakauden aikana.
Europarl,fi,"After the Treaty of Amsterdam and some months after the Lisbon council, we all know that a new context has been created for Community action in the area of social policies and social exclusion and social protection.","After the Treaty of Amsterdam and some months after the Lisbon council, we all know that a new context has been created for Community action in the area of social policies and social exclusion and social protection.
Dutch: Na het Verdrag van Amsterdam en enkele maanden na de Raad van","Me kaikki tiedämme Amsterdamin sopimuksen jälkeen ja muutama kuukausi Lissabonin Eurooppa-neuvoston jälkeen, että yhteisön toimille on luotu uudet puitteet sosiaalipolitiikkojen, sosiaalisen syrjäytymisen ja sosiaalisen suojelun alalla."
Europarl,fi,We hope that our cooperation with the new Commission will be constructive.,"We hope that our cooperation with the new Commission will be constructive.
We hope that our cooperation with the new Commission will be constructive.
We hope that","Toivomme, että yhteistyöstämme uuden komission kanssa tulee rakentavaa."
Europarl,fi,In the Auto Oil programme we had to reduce sulphur content to values in millionths.,"In the Auto Oil programme we had to reduce sulphur content to values in millionths.
In the Auto Oil programme we had to reduce sulphur content to values in millionth",Auto-Oil -ohjelmassa meidän pitää saada rikkipitoisuudet alenemaan joihinkin miljoonasosiin.
