Dataset,Language,Source Sentence,Translation,Reference Sentence
TED,sk,Sometimes we spread out. (Laughter) I see you.,,Niekedy sa takto rozpíname. (Smiech) Vidím vás. (Smiech)
TED,sk,"(Laughter) That's a fantastic way to be, but it does tend to leave you waking up crying at three o'clock in the morning. (Laughter)",,"(Smiech) Je to skvelý stav, ale hrozí vám, že sa o tretej ráno budete budiť s plačom. (Smiech)"
TED,sl,Roger. I got 'em.,,Razumem. Zadel sem jih.
TED,sl,"I hit my head on my desk. I broke my cheekbone, I got five stitches on my right eye.",,Glava mi je omahnila in zlomila sem si ličnico. Dobila sem pet šivov na mojem desnem očesu.
TED,sl,And all I could detect was this energy — energy.,,"In vse, kar sem lahko zaznala, je bila ta energija - energija."
TED,sl,The underwater part was captured in a stone pit.,,Podvodni del sem posnel na kamnolomu.
TED,sl,That sort of secrecy in America has allowed employees of school districts to rip off schoolchildren.,,"Takšna tajnost v ZDA omogoča uslužbencem šol, da goljufajo učence."
TED,sl,"Support for engineering, math and science — education in general — boomed.",,"Podpora za inžinirstvo, matematiko in znanost - izobraževanje v splošnem - je zelo narasla."
TED,sl,So a high I.Q.,,Torej visok I.Q.
TED,sl,"Having said that, I outlined my talk about five minutes ago.",,"Ko sem že povedal vse to, svoj govor sem sestavil pred petimi minutami."
TED,sl,Is it something about the details or the colors?,,Mogoče s podrobnostimi ali barvami?
TED,sl,"If this is true, if these babies are designed to learn — and this evolutionary story would say children are for learning, that's what they're for — we might expect that they would have really powerful learning mechanisms.",,"Če to drži, če so malčki narejeni za učenje — in ta evolucijska zgodba bi zatrdila, da so otroci za učenje, da je to tisto, za kar so namenjeni — bi morda pričakovali, da bodo imeli resnično prodorne mehanizme učenja."
TED,sl,Let me offer you another building block to try and understand China — maybe not sort of a comfortable one.,,"Naj vam omenim še en gradbeni stolpec, ki vam bo pojasnil Kitajsko — ta morda ni tako prijeten."
TED,sl,Now we're already starting to see some experiments here.,,Že vidimo nekatere poskuse v tej smeri.
TED,sl,CA: So you found a way to shine light into what you see as these sort of dark secrets in companies and in government.,,"CA: Torej ste našli način, da osvetlite to, kar vidite kot neke vrste temne skrivnosti podjetij in vlade."
TED,sl,And a tear gas canister the size of a Pepsi can goes by my head. Whoosh!,,Solzilec v velikosti pepsi pločevinke prileti mimo moje glave. Vuššš!
TED,sl,Iceland went through this financial crisis.,,Islandija je šla skozi finančno krizo.
TED,sl,"Or take this: now this is an idea, but it's an idea to be tried out shortly in a suburb of Beijing.",,"Ali pa: no, to je samo ideja, ampak ideja, ki jo bodo kmalu preizkusili, v predmestju Pekinga."
TED,sl,What Cristine did was use our Blicket Detectors.,,Christine je uporabila našo napravo Blicket Detector.
TED,sl,The idea matters a lot.,,Prav tako tudi ideja.
TED,sl,"They depend on their moms to drop worms in their little open mouths for as long as two years, which is a really long time in the life of a bird.",,"Odvisni so od matere, ki jim v odprte kljunčke prinaša črve, in to kar dve leti, kar je v življenju ptiča resnično dolga doba."
TED,sl,Let's get creative against climate change.,,Spopadimo se s klimatskimi spremembami na ustvarjalen način.
TED,es,"But those people from the past, they don't know about any of this.",,"Pero esas personas del pasado, no saben nada de esto."
TED,es,"Marco Tempest: For those of you who don't play cards, a deck of cards is made up of four different suits: hearts, clubs, diamonds and spades.",,"Marco Tempest: Para aquellos que no jueguen a las cartas, un mazo está compuesto por cuatro palos: corazones, tréboles, diamantes y espadas."
TED,es,"Two breast cancer organizations, Breast Cancer Action and FORCE, had organized a demonstration on the courthouse steps.",,"Dos organizaciones de cáncer de mama, """" Breast Cancer Action """" y """" FORCE """", habían organizado una manifestación ahí en los escalones."
TED,es,"I see now, I never was one and not the other.",,"Ahora veo, nunca fui ni una ni otra."
TED,es,"I think I'm probably one of the only women in my country with this high degree in health, and the only one with a doctorate in handwashing with soap.",,"Creo que soy la única mujer en mi país con semejante título tan alto en salud, y la única con un doctorado en lavado de manos con jabón."
TED,es,"Now, science is about taking risks, so this is an incredible risk, right? (Laughter) For me, not for him. Right? Because we've only done this once before. (Laughter) And you like technology, right?",,"La ciencia implica asumir riesgos, y esto es un riesgo increíble, ¿no? (Risas) Para mí, no para él. ¿Sí? Porque lo hemos hecho sólo una vez antes. (Risas) Y te gusta la tecnología, ¿no?"
TED,es,Patients become depressed.,,Los pacientes se deprimen.
TED,es,Celebrate the opportunity you have to eat this.,,Celebren la ocasión de comer esto.
TED,es,"We need to think about what we're really procrastinating on, because everyone is procrastinating on something in life.",,"Tenemos que pensar qué estamos postergando, porque todos postergamos algo en la vida."
TED,es,"Everybody could go and listen, you know — ordinary people, even the sultan, Muslims and non-Muslims.",,"Todos podían ir y escuchar, ustedes saben- gente común, hasta los sultanes, musulmanes y no-musulmanes."
TED,es,He asked if I could build this as a permanent piece for the city.,,Me preguntó si podría construirla como algo permanente en esa ciudad.
TED,es,My artistic horizons continue to grow.,,Mis horizontes artísticos siguen creciendo.
TED,es,I call this a Life Calendar.,,Lo llamo Calendario de Vida.
TED,es,I asked her how she did this. Was it the power of praying?,,Le pregunté cómo lo hacía. Era el poder de la oración?
TED,es,"So what's really interesting about this object, and my students hate when I do this, but I'm going to do this anyway, is these are rugged devices.",,"Lo realmente interesante de este objeto, y mis estudiantes odian cuando hago esto, pero lo haré de todos modos, es que son dispositivos resistentes."
TED,es,"So, imagine if we were all less passive in love.",,"Entonces, imaginen si fuéramos todos menos pasivos en el amor."
TED,es,"And so I'm listening and I'm listening, and at some point, I start feeling like all the stories are about being wrong.",,Así que estaba escuchando y escuchando y en un momento empiezo a sentir que todas las historias eran sobre estar equivocados.
TED,es,What happens then?,,¿Qué pasa luego?
TED,es,"The foremost challenges I had to face and overcome on this journey had to do with media, muscle and money.",,"Los principales retos que tuve que afrontar y superar fueron: medios, apoyo y dinero."
TED,es,"Okay, so how would I like to finish?",,"Muy bien, ¿cómo me gustaría terminar?"
TED,sv,(Applause),,(Applåder)
TED,sv,"You have a cardboard box with a mirror in the middle, and then you put the phantom — so my first patient, Derek, came in.",,"Man använder en papplåda med en spegel i mitten. Sen stoppar man fantomen... Så min första patient, Derek, kom in."
TED,sv,"Our consciousness of that thing that we're attending to becomes extremely bright and vivid, and everything else sort of goes dark.",,"Vårt medvetande om de saker som vi har för handen blir extremt klart och tydligt, men allt annat faller liksom i mörker."
TED,sv,"For days after the launch, Sputnik was a wonderful curiosity.",,"Under dagar efter uppskjutningen, var Sputnik en underbar underlighet."
TED,sv,"Click and, bang, you're in this museum.",,"klicka och, pang, så är ni inne i detta museum."
TED,sv,"If you're a woman writer from the Muslim world, like me, then you are expected to write the stories of Muslim women and, preferably, the unhappy stories of unhappy Muslim women.",,"Om du är kvinnlig författare från den muslimska världen, som jag, då förväntas du skriva de muslimska kvinnornas historia och, helst, de olyckliga historierna om olyckliga muslimska kvinnor."
TED,sv,"And also, they are famous now on the streets, on mass media and social.",,"Och nu är de kända på gatorna, i massmedia och socialt."
TED,sv,"Here, you've got Martian alphabet.",,Här är då marsalfabetet.
TED,sv,"So this is a work that we were very intrigued with, working with the aesthetic of fur embedded with thousands of tiny different sizes of fiber optics, which twinkle like the night sky.",,"Det här är ett projekt som vi var väldigt fascinerade av där vi arbetade med pälsestetik som genomkorsades av tusentals olika stora optiska fibrer, som gnistrade som stjärnor på natthimlen."
