Model Name,Dataset,Language,Source Sentence,Translation,Reference Sentence
Helsinki-NLP/opus-mt-tc-big-en-fr,WMT,fr,"The results are in and, drum roll, please, it's completely consistent with my family history. 89.9% British and Irish with most of that concentrated in the scottish borders, western Ireland, Wales, and cornwall. It doesn't show much breton tho so either they're so close to cornish they don't show as different in me or my breton family wasn't originally from there.","Les résultats sont dans et, rouleau de tambour, s'il vous plaît, il est tout à fait compatible avec mon histoire familiale. 89,9% britanniques et irlandais avec la plupart de cela concentré dans les frontières écossaises, l'ouest de l'Irlande, le Pays de Galles, et le mur de maïs. Il ne montre pas beaucoup breton tho donc soit ils sont si près de cornish qu'ils ne montrent pas comme différent en moi ou ma famille breton n'était pas à l'origine de là.","Les résultats sont arrivés et, roulement de tambour, ils correspondent tout à fait à mon historique familial. 89,9 % britannique et irlandais, dont la plus grande partie concentrée dans les Scottish Borders, dans l'ouest de l'Irlande, au Pays de Galles et en Cornouailles. Cela dit, il n'y a pas grand-chose du côté breton, donc soit ils sont tellement proches des Corniques qu'ils n'ont pas l'air si différents chez moi, soit ma famille bretonne ne venait pas de là à l'origine."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"This version of love allows us to say things like, ""Hey, we're not very good collaborators. Maybe this isn't for us.""","Cette version de l'amour nous permet de dire des choses comme, ""Hé, nous ne sommes pas de très bons collaborateurs. Peut-être que ce n'est pas pour nous.""",Cette version de l' amour nous permet de dire: « Nous ne collaborons pas bien. Ce n' est peut-être pas pour nous. »
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"There, I was exposed to people from all sorts of faiths and cultures, and that experience proved to be fundamental to the development of my character.","Là, j'ai été exposé à des gens de toutes sortes de religions et de cultures, et cette expérience s'est avérée fondamentale pour le développement de mon caractère.","Là-bas, je côtoyais des gens de toutes religions et cultures, et cette expérience a été déterminante pour mon développement personnel."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"We will find that these children, too, have a real chance of breaking their way out of poverty.",Nous constaterons que ces enfants ont eux aussi de réelles chances de sortir de la pauvreté.,"Nous verrons que ces enfants, eux aussi, ont une vraie chance de vaincre la pauvreté."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"(Applause) As doctors, we fight with diseases that take a long time and effort to heal — if they do.","(Applaudissements) En tant que médecins, nous nous battons contre des maladies qui demandent beaucoup de temps et d'efforts pour guérir - si elles le font.","(Applaudissements) En tant que médecins, nous luttons contre des maladies qui ont nécessitent du temps, des efforts pour guérir — quand elles guérissent."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"Gusty entered her boldly and made love to her rhythmically while she filmed him, because she was a keen amateur pornographer.","Gusty l'a entrée hardiment et lui a fait l'amour rythmiquement pendant qu'elle le filmait, parce qu'elle était une pornographe amateur passionnée.","Gusty entra en elle hardiment, et lui fit l' amour avec rythme. Alors qu' elle le filmait, car elle était pornographe amateur."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,So we used the same window vocabulary to construct our own frame or grid that's suspended in the room and that can be viewed from two sides.,Nous avons donc utilisé le même vocabulaire de fenêtre pour construire notre propre cadre ou grille qui est suspendu dans la pièce et qui peut être visualisé de deux côtés.,"Et nous avons utilisé le vocabulaire de cette fenêtre pour construire notre cadre, notre grille, qui est suspendue dans la pièce et que l' on peut voir des deux côtés."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,Not just showing up every now and then.,Pas seulement se montrer de temps en temps.,Pas juste de temps en temps.
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,It's pretty straightforward.,C'est assez simple.,C' est très clair.
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"AG: Okay, hypothesis two.","AG : D’accord, hypothèse 2.","AG: Ok, hypothèse numéro deux."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"Many of them get destroyed, believe it or not, or they get simply shelved, out of sight and out of mind.","Beaucoup d'entre eux sont détruits, croyez-le ou non, ou ils sont simplement mis de côté, hors de vue et hors de l'esprit.","Beaucoup d' entre eux sont détruits, croyez-le ou non, ou ils sont simplement remisés, loin des yeux, loin du cœur."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,But every organization would also hate to be not on the top of the list.,Mais toutes les organisations détesteraient également ne pas figurer en tête de liste.,Mais chaque organisation détesterait tout autant ne pas être en haut de la liste.
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"And then I realized that catadores, in their invisibility, are not exclusive to Brazil.","Et puis j’ai réalisé que les catadores, dans leur invisibilité, ne sont pas exclusifs au Brésil.","J' ai alors réalisé que les chiffonniers et leur invisibilité, n' étaient pas le privilège du Brésil."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,They prioritize.,Ils priorisent.,Ils fixent des priorités.
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"It was neutral, impassive and even, after a while, strangely companionate and reassuring, although I did notice that its calm exterior sometimes slipped and that it occasionally mirrored my own unexpressed emotion.","Il était neutre, impassible et même, au bout d’un moment, étrangement compatissant et rassurant, bien que je remarquasse que son extérieur calme glissait parfois et qu’il reflétait parfois ma propre émotion inexprimée.","Elle était neutre, impassible, et même, au bout d' un moment, étrangement amicale et rassurante, bien que j' aie remarqué que son calme apparent s' effritait parfois, et qu' elle reflétait de temps à autres mes propres émotions inexprimées."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"Yeah, we see two birds [helicopters], and we're still firing.","Oui, nous voyons deux oiseaux [hélicoptères], et nous sommes toujours en train de tirer.","Ouais, on voit deux oiseaux, on tire toujours."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,And what's funny — at least if you're six years old — is that the coyote's totally fine too.,Et ce qui est drôle - au moins si vous avez six ans - c'est que le coyote va bien aussi.,Et ce qui est drôle - du moins si vous avez six ans - est que pour le coyote c' est sans problème non plus.
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,(Applause),(Applaudissements),(Applaudissements)
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,(Applause) So when did this habit start?,"(Applaudissements) Alors, quand cette habitude a-t-elle commencé ?","(Applaudissements) Alors, quand a commencé cette habitude?"
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"In all their simplicity, these items are the last testament to the identity of the victims, the last permanent reminder that these people ever existed.","Dans toute leur simplicité, ces objets sont le dernier témoignage de l’identité des victimes, le dernier rappel permanent de l’existence de ces personnes.","Dans toute leur simplicité, ces éléments sont le dernier témoignage de l' identité des victimes, le dernier rappel permanent que ces gens aient jamais existé."
Helsinki-NLP/opus-mt-tc-big-en-fr,TED,fr,"The actual nerve supplying the arm was severed, was cut, by say, a motorcycle accident.","Le nerf réel alimentant le bras a été sectionné, a été coupé, par exemple, un accident de moto.","Le nerf activant le bras a été coupé, sectionné par un accident de moto, par exemple."
Helsinki-NLP/opus-mt-en-de,Europarl,de,"There are some parallels but the Commissioner who helped me early on in this case, and my efforts, have been unable to persuade UK customs to act justly.","Es gibt einige Parallelen, aber der Kommissar, der mir schon früh in diesem Fall geholfen hat, und meine Bemühungen, waren nicht in der Lage, die britischen Zollbehörden zu einem gerechten Handeln zu bewegen.","Es gibt zwar einige Parallelen, aber weder der Kommissar, der mir frühzeitig bei diesem Fall behilflich war, noch meine eigenen Bemühungen konnten die Zollbehörden des Vereinigten Königreiches dazu bewegen, gerecht zu handeln."
Helsinki-NLP/opus-mt-en-de,Europarl,de,"The small-scale and inshore fleet would be of no interest to Morocco in terms of establishing joint enterprises; this would mean, in areas such as ours where employment problems are very serious, the scrapping of small vessels and a reduction in employment.","Die Klein- und Küstenflotte wäre für Marokko bei der Gründung gemeinsamer Unternehmen nicht von Interesse; dies würde in Bereichen wie den unseren, in denen die Beschäftigungsprobleme sehr ernst sind, das Abwracken kleiner Schiffe und eine Verringerung der Beschäftigung bedeuten.","Die handwerklich betriebene und die Flachwasserflotte wären für Marokko für die Bildung gemischtwirtschaftlicher Unternehmen nicht von Interesse. Dies würde in Regionen wie der unseren, in der es sehr große Probleme im Zusammenhang mit der Beschäftigung gibt, das Abwracken kleiner Schiffe und den Abbau von Arbeitsplätzen bedeuten."
Helsinki-NLP/opus-mt-en-de,Europarl,de,"What representations has the Commission made to the UK and French governments concerning safety in the Channel Tunnel, and has any reference been made to the design of the freight wagons?","Was hat die Kommission gegenüber den britischen und französischen Regierungen über die Sicherheit im Kanaltunnel gesagt, und wurde auf die Auslegung der Güterwagen Bezug genommen?","Welche Schritte hat der Rat bei den Regierungen des Vereinigten Königreichs und Frankreichs in bezug auf die Sicherheit im Kanaltunnel unternommen, und ist die Konstruktion der Güterzüge berücksichtigt worden?"
Helsinki-NLP/opus-mt-en-de,Europarl,de,What else will the Commission do to encourage the Member States?,"Was wird die Kommission noch tun, um die Mitgliedstaaten zu ermutigen?","Was wird die Kommission weiter unternehmen, um die Mitgliedstaaten zu ermutigen?"
Helsinki-NLP/opus-mt-en-de,Europarl,de,"I should also like to warn, however, that in so doing we must not hinder a number of countries from liberalising freight transport.","Ich möchte jedoch auch warnen, dass wir dabei eine Reihe von Ländern nicht daran hindern dürfen, den Güterverkehr zu liberalisieren.","Gleichwohl sei auch gewarnt. Es darf nicht so sein, dass wir hierdurch einigen Ländern bei der Liberalisierung des Güterverkehrs Steine in den Weg legen."
Helsinki-NLP/opus-mt-en-de,Europarl,de,The vote will take place today at 4 p.m.,Die Abstimmung findet heute um 16.00 Uhr statt.,Die Abstimmung findet um 16.00 Uhr statt.
Helsinki-NLP/opus-mt-en-de,Europarl,de,"I believe that it is no exaggeration whatsoever to state that, today, history is blending with the present, and that in this historic present which we are living in, the European Union and United Nations are two principal actors.","Ich glaube, dass es überhaupt keine Übertreibung ist, zu behaupten, dass sich die Geschichte heute mit der Gegenwart verschmilzt und dass in dieser historischen Gegenwart, in der wir leben, die Europäische Union und die Vereinten Nationen zwei Hauptakteure sind.","Ich glaube ohne Übertreibung behaupten zu können, dass Geschichte und Gegenwart heute ineinander greifen und dass die Europäische Union und die Vereinten Nationen in dieser historischen Gegenwart, in der wir leben, zwei Hauptakteure sind."
Helsinki-NLP/opus-mt-en-de,Europarl,de,"One of the steps we need to take if we are to build a bridge to the destabilised regions bordering on Europe, is to give Turkey a prospect of accession.","Einer der Schritte, die wir unternehmen müssen, um eine Brücke zu den destabilisierten Regionen an der Grenze zu Europa zu bauen, besteht darin, der Türkei eine Beitrittsperspektive zu geben.","Einer der Schritte, die wir brauchen, um eine Brücke zu den destabilisierten Nachbarregionen Europas zu bauen, ist die Beitrittsperspektive für die Türkei. Was jetzt beschlossen worden ist, ist ein richtiger Beschluss."
